Variable,Value
makam,suzidilara
form,sazsemaisi
usul,aksaksemai
title,
composer,tanburi_cemil_bey
filename,suzidilara--sazsemaisi--aksaksemai----tanburi_cemil_bey.txt
note_count,676
unique_note_count,18
minimum_koma53,-1
maximum_koma53,362
mean_koma53,313.4230769230769
median_koma53,322.0
std_koma53,57.43042167121302
koma53_range,363
total_unit_duration,76.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.11261094674556213
median_unit_duration,0.0625
std_unit_duration,0.07119750624007871
most_common_note,D5
most_common_note_count,104
