Variable,Value
makam,acemkurdi
form,sarki
usul,yuruksemai
title,yollarda_kalan
composer,muzaffer_ilkar
filename,acemkurdi--sarki--yuruksemai--yollarda_kalan--muzaffer_ilkar.txt
note_count,335
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,325.7223880597015
median_koma53,336.0
std_koma53,47.576512033503555
koma53_range,372
total_unit_duration,55.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.16492537313432837
median_unit_duration,0.125
std_unit_duration,0.10918345730140852
most_common_note,F5
most_common_note_count,50
