Variable,Value
makam,nikriz
form,sirto
usul,nimsofyan
title,
composer,tanburi_cemil_bey
filename,nikriz--sirto--nimsofyan----tanburi_cemil_bey.txt
note_count,353
unique_note_count,16
minimum_koma53,-1
maximum_koma53,358
mean_koma53,313.91218130311614
median_koma53,327.0
std_koma53,61.359231857552246
koma53_range,359
total_unit_duration,22.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.06303116147308782
median_unit_duration,0.0625
std_unit_duration,0.027194432182604384
most_common_note,D5
most_common_note_count,59
