Variable,Value
makam,beyati
form,sarki
usul,turkaksagi
title,askinla_harab
composer,serif_icli
filename,beyati--sarki--turkaksagi--askinla_harab--serif_icli.txt
note_count,400
unique_note_count,12
minimum_koma53,0
maximum_koma53,362
mean_koma53,324.8875
median_koma53,327.0
std_koma53,22.77810239290257
koma53_range,362
total_unit_duration,39.75
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.099375
median_unit_duration,0.0625
std_unit_duration,0.06478891404753322
most_common_note,D5
most_common_note_count,82
