Variable,Value
makam,sipihr
form,kupe
usul,duyek
title,her
composer,ahmet_avni_konuk
filename,sipihr--kupe--duyek--her--ahmet_avni_konuk.txt
note_count,79
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,314.1645569620253
median_koma53,336.0
std_koma53,92.78669090843306
koma53_range,372
total_unit_duration,16.0
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.20253164556962025
median_unit_duration,0.125
std_unit_duration,0.11018595417992004
most_common_note,E5
most_common_note_count,12
