Variable,Value
makam,mahur
form,sarki
usul,duyek
title,bu_son_sarkimda
composer,muzaffer_ilkar
filename,mahur--sarki--duyek--bu_son_sarkimda--muzaffer_ilkar.txt
note_count,818
unique_note_count,20
minimum_koma53,-1
maximum_koma53,380
mean_koma53,327.41931540342296
median_koma53,349.0
std_koma53,79.83577984814576
koma53_range,381
total_unit_duration,100.5
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.12286063569682151
median_unit_duration,0.125
std_unit_duration,0.08592083375145526
most_common_note,A5
most_common_note_count,138
