Variable,Value
makam,hicaz_zirgule
form,sarki
usul,aksak
title,alemde_ey
composer,haci_arif_bey
filename,hicaz_zirgule--sarki--aksak--alemde_ey--haci_arif_bey.txt
note_count,362
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,302.6933701657459
median_koma53,322.0
std_koma53,82.34437120039786
koma53_range,372
total_unit_duration,54.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.14951657458563536
median_unit_duration,0.125
std_unit_duration,0.06347050704609447
most_common_note,D5
most_common_note_count,58
