Variable,Value
makam,nihavent
form,longa
usul,nimsofyan
title,
composer,kevser_hanim
filename,nihavent--longa--nimsofyan----kevser_hanim.txt
note_count,459
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,319.58169934640523
median_koma53,327.0
std_koma53,53.109010540579334
koma53_range,372
total_unit_duration,36.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.0789760348583878
median_unit_duration,0.0625
std_unit_duration,0.03493580314589267
most_common_note,D5
most_common_note_count,88
