Variable,Value
makam,suzidil
form,sarki
usul,turkaksagi
title,vadeyle_vaslin
composer,eyyubi_mehmet_bey
filename,suzidil--sarki--turkaksagi--vadeyle_vaslin--eyyubi_mehmet_bey.txt
note_count,411
unique_note_count,17
minimum_koma53,-1
maximum_koma53,371
mean_koma53,313.2360097323601
median_koma53,327.0
std_koma53,67.00757341717757
koma53_range,372
total_unit_duration,35.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.08546228710462288
median_unit_duration,0.0625
std_unit_duration,0.053597976514638226
most_common_note,E5
most_common_note_count,61
