Variable,Value
makam,ussak
form,sarki
usul,duyek
title,mehtapli_gecelerde
composer,sevim_sengul
filename,ussak--sarki--duyek--mehtapli_gecelerde--sevim_sengul.txt
note_count,592
unique_note_count,15
minimum_koma53,-1
maximum_koma53,358
mean_koma53,308.0506756756757
median_koma53,322.5
std_koma53,74.165344155167
koma53_range,359
total_unit_duration,73.625
minimum_unit_duration,0.03125
maximum_unit_duration,1.0
mean_unit_duration,0.12436655405405406
median_unit_duration,0.125
std_unit_duration,0.10571832453147971
most_common_note,C5
most_common_note_count,104
