Variable,Value
makam,nihavendikebir
form,kupe
usul,devrirevan
title,
composer,ahmet_avni_konuk
filename,nihavendikebir--kupe--devrirevan----ahmet_avni_konuk.txt
note_count,119
unique_note_count,15
minimum_koma53,-1
maximum_koma53,362
mean_koma53,314.78991596638656
median_koma53,327.0
std_koma53,61.795023927467405
koma53_range,363
total_unit_duration,14.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.11764705882352941
median_unit_duration,0.125
std_unit_duration,0.07240225301243167
most_common_note,D5
most_common_note_count,29
