Variable,Value
makam,tarzinevin
form,kupe
usul,devrirevan
title,dilrubamiz
composer,ahmet_avni_konuk
filename,tarzinevin--kupe--devrirevan--dilrubamiz--ahmet_avni_konuk.txt
note_count,131
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,321.2671755725191
median_koma53,336.0
std_koma53,53.48095626949566
koma53_range,372
total_unit_duration,14.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.10687022900763359
median_unit_duration,0.125
std_unit_duration,0.0587778931423613
most_common_note,F5
most_common_note_count,22
