Variable,Value
makam,kurdilihicazkar
form,sarki
usul,curcuna
title,meftunun_oldum
composer,ahmet_mithat_gupgupoglu
filename,kurdilihicazkar--sarki--curcuna--meftunun_oldum--ahmet_mithat_gupgupoglu.txt
note_count,552
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,328.9021739130435
median_koma53,340.0
std_koma53,57.976099922594585
koma53_range,381
total_unit_duration,85.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.1539855072463768
median_unit_duration,0.125
std_unit_duration,0.0764434672916873
most_common_note,G5
most_common_note_count,112
