Variable,Value
makam,segah
form,sarki
usul,duyek
title,gonul_bahcemizde
composer,omer_sami_gupgup
filename,segah--sarki--duyek--gonul_bahcemizde--omer_sami_gupgup.txt
note_count,433
unique_note_count,12
minimum_koma53,-1
maximum_koma53,366
mean_koma53,311.3741339491917
median_koma53,327.0
std_koma53,81.84687303553495
koma53_range,367
total_unit_duration,81.375
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.18793302540415704
median_unit_duration,0.125
std_unit_duration,0.12188609928316121
most_common_note,D5
most_common_note_count,74
