Variable,Value
makam,hisarbuselik
form,kupe
usul,aksak
title,sevdigimden_dun
composer,ahmet_avni_konuk
filename,hisarbuselik--kupe--aksak--sevdigimden_dun--ahmet_avni_konuk.txt
note_count,97
unique_note_count,11
minimum_koma53,-1
maximum_koma53,367
mean_koma53,312.36082474226805
median_koma53,336.0
std_koma53,82.13279206654336
koma53_range,368
total_unit_duration,18.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.18556701030927836
median_unit_duration,0.125
std_unit_duration,0.11175010786874874
most_common_note,E5
most_common_note_count,28
