Variable,Value
makam,buselik
form,kupe
usul,agiraksak
title,buselikle_ol
composer,ahmet_avni_konuk
filename,buselik--kupe--agiraksak--buselikle_ol--ahmet_avni_konuk.txt
note_count,103
unique_note_count,13
minimum_koma53,-1
maximum_koma53,349
mean_koma53,306.1747572815534
median_koma53,318.0
std_koma53,70.99315448695836
koma53_range,350
total_unit_duration,18.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.17475728155339806
median_unit_duration,0.125
std_unit_duration,0.11389360928372959
most_common_note,C5
most_common_note_count,20
