Variable,Value
makam,rast
form,cocuksarkisi
usul,sofyan
title,yavru_kuslar
composer,
filename,rast--cocuksarkisi--sofyan--yavru_kuslar--.txt
note_count,173
unique_note_count,9
minimum_koma53,0
maximum_koma53,349
mean_koma53,326.47398843930637
median_koma53,327.0
std_koma53,28.539358069162407
koma53_range,349
total_unit_duration,24.25
minimum_unit_duration,0.125
maximum_unit_duration,0.25
mean_unit_duration,0.14017341040462428
median_unit_duration,0.125
std_unit_duration,0.04094059775695597
most_common_note,D5
most_common_note_count,38
