Variable,Value
makam,gerdaniye
form,seyir
usul,senginsemai
title,1
composer,erol_bingol
filename,gerdaniye--seyir--senginsemai--1--erol_bingol.txt
note_count,65
unique_note_count,10
minimum_koma53,305
maximum_koma53,365
mean_koma53,334.9384615384615
median_koma53,336.0
std_koma53,14.277251270680706
koma53_range,60
total_unit_duration,12.0
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.18461538461538463
median_unit_duration,0.125
std_unit_duration,0.10849577934009869
most_common_note,E5
most_common_note_count,12
