Variable,Value
makam,nisabur
form,turku
usul,sofyan
title,estireyim_mi
composer,bolu
filename,nisabur--turku--sofyan--estireyim_mi--bolu.txt
note_count,188
unique_note_count,6
minimum_koma53,-1
maximum_koma53,340
mean_koma53,307.3510638297872
median_koma53,327.0
std_koma53,77.35994174698884
koma53_range,341
total_unit_duration,20.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.1077127659574468
median_unit_duration,0.125
std_unit_duration,0.05846197124753954
most_common_note,D5
most_common_note_count,77
