Variable,Value
makam,kurdi
form,turku
usul,duyek
title,kutahyanin_pinarlari
composer,kütahya
filename,kurdi--turku--duyek--kutahyanin_pinarlari--kütahya.txt
note_count,333
unique_note_count,8
minimum_koma53,-1
maximum_koma53,349
mean_koma53,304.4954954954955
median_koma53,318.0
std_koma53,72.45300186775094
koma53_range,350
total_unit_duration,33.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.09947447447447448
median_unit_duration,0.0625
std_unit_duration,0.07734599998677966
most_common_note,A4
most_common_note_count,85
