Variable,Value
makam,suzinak_zirgule
form,sarki
usul,agiraksak
title,sonbahar_goncasi_mi
composer,mustafa_nafiz_irmak
filename,suzinak_zirgule--sarki--agiraksak--sonbahar_goncasi_mi--mustafa_nafiz_irmak.txt
note_count,617
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,326.9837925445705
median_koma53,327.0
std_koma53,24.243282572270825
koma53_range,372
total_unit_duration,62.5
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.1012965964343598
median_unit_duration,0.0625
std_unit_duration,0.07641200160982771
most_common_note,D5
most_common_note_count,124
