Variable,Value
makam,hicaz
form,sarki
usul,duyek
title,sevmiyorum_seni
composer,avni_anil
filename,hicaz--sarki--duyek--sevmiyorum_seni--avni_anil.txt
note_count,366
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,318.57103825136613
median_koma53,338.0
std_koma53,82.07897388149799
koma53_range,381
total_unit_duration,52.125
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,1.0
mean_unit_duration,0.14241803278688525
median_unit_duration,0.08333333333333333
std_unit_duration,0.12238592721704977
most_common_note,G5
most_common_note_count,57
