Variable,Value
makam,hicaz
form,ezan
usul,serbest
title,allah_u_ekber
composer,
filename,hicaz--ezan--serbest--allah_u_ekber--.txt
note_count,271
unique_note_count,7
minimum_koma53,-1
maximum_koma53,344
mean_koma53,290.4206642066421
median_koma53,310.0
std_koma53,80.91998893009121
koma53_range,345
total_unit_duration,41.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.875
mean_unit_duration,0.1522140221402214
median_unit_duration,0.0625
std_unit_duration,0.14616133382791452
most_common_note,A4
most_common_note_count,79
