Variable,Value
makam,kurdilihicazkar
form,sarki
usul,duyek
title,seninle_ey
composer,bimen_sen
filename,kurdilihicazkar--sarki--duyek--seninle_ey--bimen_sen.txt
note_count,274
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,330.14233576642334
median_koma53,334.0
std_koma53,38.052087344858855
koma53_range,372
total_unit_duration,32.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.11724452554744526
median_unit_duration,0.0625
std_unit_duration,0.096126102251278
most_common_note,F5
most_common_note_count,48
