Variable,Value
makam,hicazkar
form,sarki
usul,devrihindi
title,lezzet_almis
composer,ahmet_mithat_gupgupoglu
filename,hicazkar--sarki--devrihindi--lezzet_almis--ahmet_mithat_gupgupoglu.txt
note_count,315
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,311.06666666666666
median_koma53,327.0
std_koma53,81.4041110716348
koma53_range,372
total_unit_duration,34.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10873015873015873
median_unit_duration,0.0625
std_unit_duration,0.07246872680421815
most_common_note,G5
most_common_note_count,59
