Variable,Value
makam,ussak
form,sarki
usul,musemmen
title,gonlumun_bir
composer,emin_ongan
filename,ussak--sarki--musemmen--gonlumun_bir--emin_ongan.txt
note_count,294
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,324.4353741496599
median_koma53,327.0
std_koma53,31.73516003778836
koma53_range,381
total_unit_duration,31.75
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.375
mean_unit_duration,0.10799319727891156
median_unit_duration,0.0625
std_unit_duration,0.07608635264859981
most_common_note,D5
most_common_note_count,54
