Variable,Value
makam,rast
form,turku
usul,nimsofyan
title,sira_sira
composer,
filename,rast--turku--nimsofyan--sira_sira--.txt
note_count,281
unique_note_count,9
minimum_koma53,-1
maximum_koma53,349
mean_koma53,302.69039145907476
median_koma53,318.0
std_koma53,73.42542533698828
koma53_range,350
total_unit_duration,28.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.10053380782918149
median_unit_duration,0.0625
std_unit_duration,0.06079590942611726
most_common_note,D5
most_common_note_count,64
