Variable,Value
makam,tahir
form,turku
usul,musemmen_ii
title,gonul_gurbet
composer,gaziantep
filename,tahir--turku--musemmen_ii--gonul_gurbet--gaziantep.txt
note_count,413
unique_note_count,11
minimum_koma53,-1
maximum_koma53,365
mean_koma53,327.409200968523
median_koma53,336.0
std_koma53,46.149920453399965
koma53_range,366
total_unit_duration,33.0625
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.0800544794188862
median_unit_duration,0.0625
std_unit_duration,0.04402424514641162
most_common_note,D5
most_common_note_count,76
