Variable,Value
makam,pesendide
form,turku
usul,sofyan
title,samavir_kuydum
composer,
filename,pesendide--turku--sofyan--samavir_kuydum--.txt
note_count,113
unique_note_count,8
minimum_koma53,0
maximum_koma53,366
mean_koma53,325.0
median_koma53,327.0
std_koma53,36.21192581772711
koma53_range,366
total_unit_duration,10.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.08960176991150443
median_unit_duration,0.0625
std_unit_duration,0.03994634567208532
most_common_note,D5
most_common_note_count,25
