Variable,Value
makam,hicaz
form,turku
usul,curcuna
title,urfaliyam_ezelden
composer,
filename,hicaz--turku--curcuna--urfaliyam_ezelden--.txt
note_count,118
unique_note_count,7
minimum_koma53,-1
maximum_koma53,340
mean_koma53,307.3813559322034
median_koma53,324.5
std_koma53,72.30572786374825
koma53_range,341
total_unit_duration,20.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.1694915254237288
median_unit_duration,0.125
std_unit_duration,0.09740958953150315
most_common_note,D5
most_common_note_count,35
