Variable,Value
makam,huseyni
form,turku
usul,sofyan
title,kopruden_gecti
composer,kirsehir
filename,huseyni--turku--sofyan--kopruden_gecti--kirsehir.txt
note_count,758
unique_note_count,11
minimum_koma53,-1
maximum_koma53,358
mean_koma53,315.73746701846966
median_koma53,318.0
std_koma53,50.13433415282117
koma53_range,359
total_unit_duration,85.25
minimum_unit_duration,0.015625
maximum_unit_duration,0.375
mean_unit_duration,0.112467018469657
median_unit_duration,0.125
std_unit_duration,0.07095871814137077
most_common_note,C5
most_common_note_count,120
