Variable,Value
makam,hicazkar
form,pesrev
usul,devrikebir
title,
composer,tanburi_buyuk_osman_bey
filename,hicazkar--pesrev--devrikebir----tanburi_buyuk_osman_bey.txt
note_count,279
unique_note_count,19
minimum_koma53,-1
maximum_koma53,371
mean_koma53,332.3225806451613
median_koma53,332.0
std_koma53,27.179457418177623
koma53_range,372
total_unit_duration,28.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.1003584229390681
median_unit_duration,0.0625
std_unit_duration,0.05838894204298975
most_common_note,G5
most_common_note_count,41
