Variable,Value
makam,ussak
form,yuruksemai
usul,yuruksemai
title,omrun_su
composer,suleyman_erguner
filename,ussak--yuruksemai--yuruksemai--omrun_su--suleyman_erguner.txt
note_count,555
unique_note_count,11
minimum_koma53,0
maximum_koma53,358
mean_koma53,317.34414414414414
median_koma53,318.0
std_koma53,19.041057125098877
koma53_range,358
total_unit_duration,60.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.10833333333333334
median_unit_duration,0.0625
std_unit_duration,0.06571885658401239
most_common_note,B4b1
most_common_note_count,122
