Variable,Value
makam,ussak
form,turku
usul,aksak
title,yangin_olur
composer,
filename,ussak--turku--aksak--yangin_olur--.txt
note_count,211
unique_note_count,8
minimum_koma53,0
maximum_koma53,349
mean_koma53,313.9526066350711
median_koma53,312.0
std_koma53,24.713166537616257
koma53_range,349
total_unit_duration,40.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.19253554502369669
median_unit_duration,0.125
std_unit_duration,0.12659917030143228
most_common_note,A4
most_common_note_count,60
