Variable,Value
makam,nevabuselik
form,sarki
usul,duyek
title,elbet_gonullerde
composer,sadettin_kaynak
filename,nevabuselik--sarki--duyek--elbet_gonullerde--sadettin_kaynak.txt
note_count,343
unique_note_count,13
minimum_koma53,-1
maximum_koma53,358
mean_koma53,291.801749271137
median_koma53,318.0
std_koma53,93.0804927231591
koma53_range,359
total_unit_duration,64.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.875
mean_unit_duration,0.1869533527696793
median_unit_duration,0.125
std_unit_duration,0.13395268709166286
most_common_note,D5
most_common_note_count,74
