Variable,Value
makam,hicaz
form,sarki
usul,raksaksagi
title,benim_yarim
composer,sadettin_kaynak
filename,hicaz--sarki--raksaksagi--benim_yarim--sadettin_kaynak.txt
note_count,193
unique_note_count,11
minimum_koma53,-1
maximum_koma53,349
mean_koma53,303.5492227979275
median_koma53,322.0
std_koma53,68.44233363384812
koma53_range,350
total_unit_duration,27.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.1405440414507772
median_unit_duration,0.125
std_unit_duration,0.07916780291885252
most_common_note,D5
most_common_note_count,53
