Variable,Value
makam,huzzam
form,sarki
usul,curcuna
title,kusade_taliim
composer,sevki_bey
filename,huzzam--sarki--curcuna--kusade_taliim--sevki_bey.txt
note_count,396
unique_note_count,13
minimum_koma53,-1
maximum_koma53,362
mean_koma53,317.69444444444446
median_koma53,333.0
std_koma53,68.96291477763455
koma53_range,363
total_unit_duration,66.375
minimum_unit_duration,0.125
maximum_unit_duration,0.625
mean_unit_duration,0.16761363636363635
median_unit_duration,0.125
std_unit_duration,0.08600147020179345
most_common_note,D5
most_common_note_count,85
