Variable,Value
makam,saba
form,sarki
usul,aksak
title,can_verme
composer,emin_ongan
filename,saba--sarki--aksak--can_verme--emin_ongan.txt
note_count,308
unique_note_count,13
minimum_koma53,0
maximum_koma53,363
mean_koma53,325.62987012987014
median_koma53,324.0
std_koma53,23.34640743344092
koma53_range,363
total_unit_duration,35.375
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.1148538961038961
median_unit_duration,0.0625
std_unit_duration,0.08994964978348487
most_common_note,C5
most_common_note_count,61
