Variable,Value
makam,huzzam
form,turku
usul,aksak
title,yaniyor_mu
composer,
filename,huzzam--turku--aksak--yaniyor_mu--.txt
note_count,495
unique_note_count,9
minimum_koma53,-1
maximum_koma53,358
mean_koma53,331.5030303030303
median_koma53,333.0
std_koma53,28.482530531091257
koma53_range,359
total_unit_duration,63.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.1275252525252525
median_unit_duration,0.125
std_unit_duration,0.08126614986607607
most_common_note,F5#4
most_common_note_count,108
