Variable,Value
makam,huseyni
form,turku
usul,sofyan
title,dost_dost_
composer,asik_veysel
filename,huseyni--turku--sofyan--dost_dost_--asik_veysel.txt
note_count,387
unique_note_count,9
minimum_koma53,-1
maximum_koma53,358
mean_koma53,320.94573643410854
median_koma53,327.0
std_koma53,40.24555008597968
koma53_range,359
total_unit_duration,40.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.10400516795865633
median_unit_duration,0.125
std_unit_duration,0.04869686528154475
most_common_note,A4
most_common_note_count,75
