Variable,Value
makam,beyati
form,sarki
usul,aksak
title,benzemez_kimse
composer,fehmi_tokay
filename,beyati--sarki--aksak--benzemez_kimse--fehmi_tokay.txt
note_count,431
unique_note_count,11
minimum_koma53,-1
maximum_koma53,365
mean_koma53,319.0510440835267
median_koma53,327.0
std_koma53,49.298164431844874
koma53_range,366
total_unit_duration,35.75
minimum_unit_duration,0.015625
maximum_unit_duration,0.25
mean_unit_duration,0.08294663573085846
median_unit_duration,0.0625
std_unit_duration,0.05479705027896598
most_common_note,D5
most_common_note_count,90
