Variable,Value
makam,muhayyerkurdi
form,seyir
usul,turkaksagi
title,1
composer,erol_bingol
filename,muhayyerkurdi--seyir--turkaksagi--1--erol_bingol.txt
note_count,75
unique_note_count,11
minimum_koma53,305
maximum_koma53,380
mean_koma53,338.12
median_koma53,336.0
std_koma53,19.417155969552955
koma53_range,75
total_unit_duration,10.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.13333333333333333
median_unit_duration,0.125
std_unit_duration,0.08555594555505666
most_common_note,A5
most_common_note_count,12
