Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksak
title,simdi_hatirda_midir
composer,cevdet_cagla
filename,kurdilihicazkar--sarki--aksak--simdi_hatirda_midir--cevdet_cagla.txt
note_count,379
unique_note_count,27
minimum_koma53,-1
maximum_koma53,371
mean_koma53,329.47229551451187
median_koma53,334.0
std_koma53,39.767527469192366
koma53_range,372
total_unit_duration,62.5
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.16490765171503957
median_unit_duration,0.125
std_unit_duration,0.13113831538938517
most_common_note,G5
most_common_note_count,69
