Variable,Value
makam,hicazkar
form,pesrev
usul,agirduyek
title,
composer,dede_salih_efendi
filename,hicazkar--pesrev--agirduyek----dede_salih_efendi.txt
note_count,523
unique_note_count,21
minimum_koma53,-1
maximum_koma53,380
mean_koma53,322.9827915869981
median_koma53,327.0
std_koma53,47.43301074042133
koma53_range,381
total_unit_duration,79.5
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.15200764818355642
median_unit_duration,0.125
std_unit_duration,0.08316885457015748
most_common_note,D5
most_common_note_count,74
