Variable,Value
makam,hicaz
form,sarki
usul,kapali_curcuna
title,anlatilmaz_bin
composer,erdogan_yildizel
filename,hicaz--sarki--kapali_curcuna--anlatilmaz_bin--erdogan_yildizel.txt
note_count,404
unique_note_count,12
minimum_koma53,-1
maximum_koma53,366
mean_koma53,317.5272277227723
median_koma53,327.0
std_koma53,68.62377563114384
koma53_range,367
total_unit_duration,72.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.1797648514851485
median_unit_duration,0.125
std_unit_duration,0.12911240376579378
most_common_note,D5
most_common_note_count,86
