Variable,Value
makam,nihavent
form,sarki
usul,sofyan
title,sahilde_o
composer,yesari_asim_arsoy
filename,nihavent--sarki--sofyan--sahilde_o--yesari_asim_arsoy.txt
note_count,447
unique_note_count,13
minimum_koma53,-1
maximum_koma53,380
mean_koma53,323.2841163310962
median_koma53,327.0
std_koma53,38.88285606822512
koma53_range,381
total_unit_duration,39.5
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.0883668903803132
median_unit_duration,0.0625
std_unit_duration,0.0859314827255861
most_common_note,D5
most_common_note_count,92
