Variable,Value
makam,huzzam
form,sarki
usul,devrihindi
title,ey_cefacu
composer,sakir_aga
filename,huzzam--sarki--devrihindi--ey_cefacu--sakir_aga.txt
note_count,412
unique_note_count,20
minimum_koma53,-1
maximum_koma53,371
mean_koma53,329.3980582524272
median_koma53,333.0
std_koma53,36.23345224945966
koma53_range,372
total_unit_duration,44.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.10679611650485436
median_unit_duration,0.0625
std_unit_duration,0.0638575603517614
most_common_note,D5
most_common_note_count,80
