Variable,Value
makam,ussak
form,kalenderi
usul,yuruksemai
title,ey_nur-i
composer,numan_aga
filename,ussak--kalenderi--yuruksemai--ey_nur-i--numan_aga.txt
note_count,297
unique_note_count,9
minimum_koma53,-1
maximum_koma53,349
mean_koma53,311.8686868686869
median_koma53,318.0
std_koma53,53.599991137676966
koma53_range,350
total_unit_duration,30.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.10101010101010101
median_unit_duration,0.0625
std_unit_duration,0.06764530393343295
most_common_note,D5
most_common_note_count,74
