Variable,Value
makam,hicaz_uzzal
form,sarki
usul,devrisureyya
title,kuru_dallar
composer,ismet_burkay
filename,hicaz_uzzal--sarki--devrisureyya--kuru_dallar--ismet_burkay.txt
note_count,378
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,329.8941798941799
median_koma53,340.0
std_koma53,54.523685437879436
koma53_range,381
total_unit_duration,48.875
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.5
mean_unit_duration,0.1292989417989418
median_unit_duration,0.125
std_unit_duration,0.08960373100895498
most_common_note,F5#4
most_common_note_count,63
