Variable,Value
makam,nihavent
form,sarki
usul,duyek
title,ayrilik_bukuverdi
composer,arif_sami_toker
filename,nihavent--sarki--duyek--ayrilik_bukuverdi--arif_sami_toker.txt
note_count,1070
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,291.25794392523363
median_koma53,327.0
std_koma53,104.31804828869285
koma53_range,372
total_unit_duration,164.125
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,1.0
mean_unit_duration,0.15338785046728973
median_unit_duration,0.125
std_unit_duration,0.1365394356995217
most_common_note,D5
most_common_note_count,179
