Variable,Value
makam,kurdilihicazkar
form,sarki
usul,sofyan
title,omrumce_o
composer,yesari_asim_arsoy
filename,kurdilihicazkar--sarki--sofyan--omrumce_o--yesari_asim_arsoy.txt
note_count,344
unique_note_count,14
minimum_koma53,0
maximum_koma53,371
mean_koma53,335.8982558139535
median_koma53,340.0
std_koma53,25.793270923581673
koma53_range,371
total_unit_duration,72.25
minimum_unit_duration,0.0625
maximum_unit_duration,2.0
mean_unit_duration,0.21002906976744187
median_unit_duration,0.125
std_unit_duration,0.23036923003231619
most_common_note,G5
most_common_note_count,59
