Variable,Value
makam,saba-zemzeme
form,kupe
usul,musemmen
title,bir
composer,ahmet_avni_konuk
filename,saba-zemzeme--kupe--musemmen--bir--ahmet_avni_konuk.txt
note_count,86
unique_note_count,12
minimum_koma53,-1
maximum_koma53,358
mean_koma53,303.86046511627904
median_koma53,318.0
std_koma53,77.53726433000536
koma53_range,359
total_unit_duration,8.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.09302325581395349
median_unit_duration,0.0625
std_unit_duration,0.05589691967608739
most_common_note,C5
most_common_note_count,16
