Variable,Value
makam,tahir
form,aranagme
usul,duyek
title,1
composer,
filename,tahir--aranagme--duyek--1--.txt
note_count,142
unique_note_count,11
minimum_koma53,-1
maximum_koma53,371
mean_koma53,322.67605633802816
median_koma53,327.0
std_koma53,57.993952887963
koma53_range,372
total_unit_duration,18.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.12764084507042253
median_unit_duration,0.125
std_unit_duration,0.06817060799952918
most_common_note,C5
most_common_note_count,28
