Variable,Value
makam,rast
form,sarki
usul,duyek
title,gorsem_seni
composer,dede_efendi
filename,rast--sarki--duyek--gorsem_seni--dede_efendi.txt
note_count,363
unique_note_count,12
minimum_koma53,-1
maximum_koma53,349
mean_koma53,301.80716253443524
median_koma53,313.0
std_koma53,70.92102255515701
koma53_range,350
total_unit_duration,40.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.11053719008264463
median_unit_duration,0.0625
std_unit_duration,0.07523572987312024
most_common_note,B4b1
most_common_note_count,63
