Variable,Value
makam,saba
form,sarki
usul,nimsofyan
title,gel_kulbe-i
composer,
filename,saba--sarki--nimsofyan--gel_kulbe-i--.txt
note_count,147
unique_note_count,6
minimum_koma53,-1
maximum_koma53,340
mean_koma53,310.9387755102041
median_koma53,318.0
std_koma53,37.55037246769941
koma53_range,341
total_unit_duration,26.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.17687074829931973
median_unit_duration,0.1875
std_unit_duration,0.10932891633367857
most_common_note,C5
most_common_note_count,47
