Variable,Value
makam,hicaz_zirgule
form,ilahi
usul,sofyan
title,hak_serleri
composer,
filename,hicaz_zirgule--ilahi--sofyan--hak_serleri--.txt
note_count,255
unique_note_count,7
minimum_koma53,-1
maximum_koma53,340
mean_koma53,280.4235294117647
median_koma53,305.0
std_koma53,93.44901045181454
koma53_range,341
total_unit_duration,42.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.16568627450980392
median_unit_duration,0.125
std_unit_duration,0.10165471320298455
most_common_note,A4
most_common_note_count,98
