Variable,Value
makam,hicaz
form,sarki
usul,aksak
title,yuzum_gulse
composer,selahaddin_pinar
filename,hicaz--sarki--aksak--yuzum_gulse--selahaddin_pinar.txt
note_count,546
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,334.6080586080586
median_koma53,349.0
std_koma53,61.343761779431205
koma53_range,381
total_unit_duration,65.375
minimum_unit_duration,0.03125
maximum_unit_duration,0.875
mean_unit_duration,0.11973443223443224
median_unit_duration,0.125
std_unit_duration,0.08938117649331109
most_common_note,A5
most_common_note_count,122
