Variable,Value
makam,kurdilihicazkar
form,fantezi
usul,aksak
title,bugun_biz
composer,neveser_kokdes
filename,kurdilihicazkar--fantezi--aksak--bugun_biz--neveser_kokdes.txt
note_count,437
unique_note_count,18
minimum_koma53,-1
maximum_koma53,362
mean_koma53,307.01601830663617
median_koma53,327.0
std_koma53,81.13697343641603
koma53_range,363
total_unit_duration,63.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.1444508009153318
median_unit_duration,0.125
std_unit_duration,0.1027186992461245
most_common_note,C5
most_common_note_count,58
