Variable,Value
makam,evic
form,aranagme
usul,senginsemai
title,1
composer,
filename,evic--aranagme--senginsemai--1--.txt
note_count,111
unique_note_count,14
minimum_koma53,-1
maximum_koma53,358
mean_koma53,316.9189189189189
median_koma53,327.0
std_koma53,56.36732372815996
koma53_range,359
total_unit_duration,12.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.11036036036036036
median_unit_duration,0.0625
std_unit_duration,0.1020463984896941
most_common_note,D5
most_common_note_count,18
