Variable,Value
makam,mahur
form,sarki
usul,duyek
title,kadehin_dudagimda
composer,rustu_eric
filename,mahur--sarki--duyek--kadehin_dudagimda--rustu_eric.txt
note_count,449
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,314.84855233853006
median_koma53,345.0
std_koma53,93.65675960415983
koma53_range,381
total_unit_duration,48.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.1071826280623608
median_unit_duration,0.0625
std_unit_duration,0.07637607258276087
most_common_note,G5
most_common_note_count,78
