Variable,Value
makam,beyati
form,sarki
usul,sofyan
title,acilan_bir
composer,ertugrul_yalcinkaya
filename,beyati--sarki--sofyan--acilan_bir--ertugrul_yalcinkaya.txt
note_count,414
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,307.3502415458937
median_koma53,318.0
std_koma53,74.541832430011
koma53_range,372
total_unit_duration,66.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.16002415458937197
median_unit_duration,0.125
std_unit_duration,0.10286164483664774
most_common_note,D5
most_common_note_count,86
