Variable,Value
makam,ferahnak
form,yuruksemai
usul,yuruksemai
title,bir_dilbere
composer,sakir_aga
filename,ferahnak--yuruksemai--yuruksemai--bir_dilbere--sakir_aga.txt
note_count,374
unique_note_count,18
minimum_koma53,0
maximum_koma53,380
mean_koma53,329.4572192513369
median_koma53,336.0
std_koma53,28.62921956949288
koma53_range,380
total_unit_duration,71.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.19050802139037434
median_unit_duration,0.1875
std_unit_duration,0.12327622132891757
most_common_note,F5#4
most_common_note_count,61
