Variable,Value
makam,beyatiaraban
form,sarki
usul,devrihindi
title,gonlum_aldin
composer,haci_arif_bey
filename,beyatiaraban--sarki--devrihindi--gonlum_aldin--haci_arif_bey.txt
note_count,357
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,325.96078431372547
median_koma53,344.0
std_koma53,70.17489089227482
koma53_range,372
total_unit_duration,28.0625
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.07860644257703081
median_unit_duration,0.0625
std_unit_duration,0.04228563326324897
most_common_note,G5
most_common_note_count,68
