Variable,Value
makam,ussak
form,turku
usul,curcuna
title,su_karsi
composer,erzincan
filename,ussak--turku--curcuna--su_karsi--erzincan.txt
note_count,79
unique_note_count,6
minimum_koma53,296
maximum_koma53,336
mean_koma53,319.746835443038
median_koma53,318.0
std_koma53,7.700263655876318
koma53_range,40
total_unit_duration,11.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.14240506329113925
median_unit_duration,0.125
std_unit_duration,0.09277630513524035
most_common_note,D5
most_common_note_count,33
